Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
15.2.2021,20:1:54.391,7915,6128,56.3,4033,4109,49.5,10.6,1.025,1.027,1.027,1.030,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,296.5,266.2,182.1,319.7,266.1,1.8,4.3,1.8,6.7,6.7,3.6,100.0,37.0,37.0,37.0,37.0,37.0,34,33,31,33,66,67,69,67,37,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000,10.170,3.779,1.589,25.0,7.7,6.9,4.8,8.3,4.0,3.8,0.9,1.7,78.5,79.6,88.8,84.3,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,35.0,67.0,35.0,1.744,5.120,3.360,3.360,12.288,0.824,0.800,3.424,2.960,1.008,1.025,1.008,1.488,1.872,704,916,925,No,30,No,No,32,No,No,821,2597,0.7,0.2,0.9,0.001,0.082,15480,5395,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.096,12.136,0,33.339,20.418,11.250,10.625,15.000,12.751,961.9,1502.3,788.7,961.9,23.0,18.0,0.0,0.0,30.9,14.7,0.0,0.0,4.2,0.0,0.0,0,No,No,No,No,Yes,No,30.1,25.6,633,608,26,8.0,226,21,0.033,0.041,0,0,0.000,0.000,0,
15.2.2021,20:1:56.925,7916,6127,56.3,4034,4109,49.5,10.6,1.030,1.027,1.071,1.075,3686.0,3686.0,3885.2,3885.2,99.6,3686.0,99.6,695.6,748.6,681.6,667.1,698.2,18.6,16.1,17.3,15.5,18.6,16.9,100.0,37.0,37.0,39.0,39.0,37.0,33,34,32,29,67,66,68,71,35,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000,15.506,8.270,1.755,25.0,18.5,19.9,18.2,17.8,5.5,8.2,4.9,2.0,58.4,53.0,64.8,68.4,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,34.0,65.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.800,3.424,2.944,1.008,0.552,1.008,1.488,1.864,706,917,924,No,30,No,No,32,No,No,821,2597,15.7,0.9,16.6,0.400,0.874,15481,5397,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.037,12.096,12.136,0,33.811,20.793,11.347,10.967,15.134,12.865,1189.7,1752.8,975.7,1189.7,13.0,9.0,0.0,0.0,31.4,14.4,0.0,0.0,3.8,0.0,0.0,0,No,No,No,No,Yes,No,31.5,26.0,642,617,31,8.0,226,21,0.145,0.083,0,0,0.000,0.000,0,
15.2.2021,20:1:59.634,7977,6066,56.8,4257,3886,52.2,9.7,1.025,1.071,1.071,1.070,3686.0,3885.2,3885.2,3885.2,99.6,3785.6,99.6,1244.2,1001.9,960.4,1015.3,1055.5,37.6,27.7,27.1,24.6,37.6,29.3,100.0,37.0,39.0,39.0,39.0,38.0,34,33,31,31,66,67,69,69,36,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000,19.602,11.955,2.016,25.0,33.0,26.6,25.6,27.0,4.3,3.9,5.2,3.8,49.5,54.2,58.1,55.3,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,32.0,87.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.960,3.424,2.944,1.008,1.025,1.008,1.488,1.864,702,924,915,No,30,No,No,32,No,No,821,2597,94.6,0.2,94.7,0.982,0.198,15483,5398,17.6,0.0,17.6,0.059,0.000,5987,24,57,1.000,12.104,12.136,0,33.549,20.335,11.541,10.441,15.388,13.082,961.9,1502.3,788.7,961.9,21.0,16.0,0.0,0.0,31.5,13.2,0.0,0.0,5.4,0.0,0.0,0,No,No,No,No,Yes,No,29.2,25.8,645,620,33,8.0,226,21,3.288,0.526,0,0,0.000,0.000,0,
15.2.2021,20:2:2.207,7989,5251,60.3,4270,3873,52.4,11.2,1.050,1.071,1.047,1.050,3785.6,3885.2,3785.6,3785.6,99.6,3885.2,99.6,1166.7,1206.1,901.2,907.6,1045.4,36.0,32.0,22.8,24.5,36.0,28.8,100.0,38.0,39.0,38.0,38.0,39.0,36,35,34,32,64,65,66,68,36,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,36,36,0.000,0.000,0.000,0.000,0.000,0.000,20.208,12.288,2.061,25.0,30.5,31.6,23.7,23.9,3.9,4.4,2.3,2.5,54.4,53.8,66.0,65.3,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,21.0,60.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,1.128,3.424,2.944,1.008,1.050,1.008,1.488,1.864,703,925,915,No,30,No,No,32,No,No,821,2597,99.7,1.4,100.0,0.765,0.494,15485,5399,20.6,0.0,20.6,1.129,0.009,5989,24,57,1.000,12.104,12.144,0,33.070,20.238,11.160,10.473,14.876,12.646,961.9,1502.3,788.7,961.9,16.0,12.0,0.0,0.0,31.6,14.2,0.0,0.0,5.7,0.0,0.0,0,No,No,No,No,Yes,No,30.4,25.4,647,622,34,8.0,227,21,43.968,13.091,0,0,0.000,0.000,0,
15.2.2021,20:2:4.875,7995,5245,60.3,4337,3805,53.2,11.2,1.025,1.071,1.071,1.070,3686.0,3885.2,3885.2,3885.2,99.6,3885.2,99.6,1034.4,1098.6,703.7,829.6,916.6,25.1,29.4,22.0,21.4,29.4,24.5,100.0,37.0,39.0,39.0,39.0,39.0,35,36,34,31,65,64,66,69,36,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,36,36,0.000,0.000,0.000,0.000,0.000,0.000,19.394,11.635,2.014,25.0,26.9,28.5,18.4,21.6,5.5,2.6,3.4,1.9,58.5,61.4,71.9,69.5,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,20.0,68.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,1.112,3.424,2.944,1.008,0.504,1.008,1.488,1.864,708,918,932,No,30,No,No,32,No,No,821,2597,28.8,3.8,32.6,0.428,0.288,15486,5400,35.5,1.6,37.1,29.511,0.015,6065,25,57,1.000,12.104,12.144,0,32.110,20.044,10.395,10.533,13.856,11.779,961.9,1502.3,788.7,961.9,17.0,13.0,0.0,0.0,31.6,14.8,0.0,0.0,6.9,0.0,0.0,0,No,No,No,No,Yes,No,30.7,24.7,647,622,33,8.0,227,21,6.110,2.447,0,0,0.000,0.000,0,
15.2.2021,20:2:7.416,8015,5226,60.5,4296,3847,52.7,11.2,1.025,1.071,1.052,1.070,3686.0,3885.2,3785.6,3885.2,99.6,3785.6,99.6,877.3,824.7,677.5,1065.7,861.3,22.8,21.6,23.3,26.9,26.9,23.6,100.0,37.0,39.0,38.0,39.0,38.0,33,32,31,31,67,68,69,69,36,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000,18.694,10.840,1.974,25.0,23.0,21.7,17.8,27.9,2.3,7.2,5.2,3.9,58.4,57.7,64.9,59.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,34.0,107.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.864,3.424,2.944,1.008,1.025,1.008,1.488,1.864,705,918,925,No,30,No,No,32,No,No,821,2597,42.8,19.1,61.9,1.576,1.132,15490,5403,3.9,0.0,3.9,0.191,0.008,6065,25,56,1.000,12.104,12.136,0,32.008,19.851,10.486,10.307,13.982,11.886,961.9,1502.3,788.7,961.9,21.0,16.0,0.0,0.0,31.2,15.3,0.0,0.0,5.9,0.0,0.0,0,No,No,No,No,Yes,No,30.4,24.6,639,614,29,8.0,227,21,26.706,9.964,0,0,0.000,0.000,0,
15.2.2021,20:2:10.106,8038,5202,60.7,4328,3814,53.1,11.2,1.025,1.027,1.027,1.050,3686.0,3686.0,3686.0,3785.6,99.6,3686.0,99.6,718.6,1098.0,683.3,682.4,795.6,13.4,28.2,15.9,12.2,28.2,17.4,100.0,37.0,37.0,37.0,38.0,37.0,34,37,33,35,66,63,67,65,37,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,37,0.000,0.000,0.000,0.000,0.000,0.000,18.383,10.300,1.959,25.0,18.8,28.5,17.8,17.9,4.8,8.3,8.5,7.4,56.0,47.2,62.4,66.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,26.0,78.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,1.152,3.424,2.944,1.008,1.025,1.008,1.488,1.864,712,911,916,No,30,No,No,32,No,No,821,2598,46.6,3.1,49.7,0.899,0.159,15492,5403,45.7,0.0,45.7,12.925,0.000,6098,25,57,1.000,12.104,12.144,0,30.765,19.560,9.533,10.333,12.715,10.809,961.9,1502.3,788.7,961.9,16.0,12.0,0.0,0.0,31.5,14.5,0.0,0.0,4.3,0.0,0.0,0,No,No,No,No,Yes,No,28.9,23.7,644,619,30,8.0,227,21,14.222,6.175,0,0,0.000,0.000,0,
15.2.2021,20:2:12.772,8044,5196,60.7,4364,3778,53.5,10.7,1.070,1.071,1.071,1.070,3885.2,3885.2,3885.2,3885.2,99.6,3885.2,99.6,1593.7,1213.6,740.2,990.2,1134.4,36.0,36.0,16.8,24.4,36.0,28.3,100.0,39.0,39.0,39.0,39.0,39.0,38,36,35,36,62,64,65,64,38,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,37,0.000,0.000,0.000,0.000,0.000,0.000,22.245,13.459,2.099,25.0,41.3,31.6,19.4,25.8,3.6,1.9,1.6,3.3,42.2,55.2,72.2,63.6,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,18.0,57.0,37.0,1.744,5.120,3.360,3.360,12.192,0.824,1.136,3.424,2.944,1.008,1.070,1.008,1.488,1.864,710,911,916,No,30,No,No,32,No,No,821,2598,23.8,9.4,33.1,0.671,0.315,15494,5404,17.2,0.0,17.2,0.575,0.015,6100,25,57,1.000,12.096,12.136,0,30.757,19.269,9.818,9.951,13.095,11.132,961.9,1502.3,788.7,961.9,15.0,11.0,0.0,0.0,31.2,14.6,0.0,0.0,4.5,0.0,0.0,0,No,No,No,No,Yes,No,28.6,23.7,639,614,28,8.0,227,21,19.588,9.658,0,0,0.000,0.000,0,
15.2.2021,20:2:15.406,8172,5068,61.7,4421,3722,54.2,10.7,1.025,1.047,1.047,1.050,3686.0,3785.6,3785.6,3785.6,99.6,3686.0,99.6,797.6,1122.8,787.2,882.2,897.4,24.5,32.1,22.8,23.3,32.1,25.7,100.0,37.0,38.0,38.0,38.0,37.0,34,35,35,32,66,65,65,68,36,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,35,36,0.000,0.000,0.000,0.000,0.000,0.000,18.956,11.142,1.970,25.0,20.9,29.3,20.6,23.0,4.4,3.6,2.6,2.2,60.0,56.4,66.8,66.4,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,25.0,53.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.936,3.424,2.944,1.008,1.025,1.008,1.488,1.864,712,910,930,No,30,No,No,32,No,No,821,2598,44.1,10.4,54.5,3.577,0.343,15503,5405,12.1,0.0,12.1,3.998,0.004,6110,25,57,1.037,12.096,12.136,0,34.683,21.083,11.930,11.062,15.910,13.525,1189.7,1752.8,975.7,1189.7,14.0,11.0,0.0,0.0,34.6,13.1,0.0,0.0,3.7,0.0,0.0,0,No,No,No,No,Yes,No,32.1,26.7,709,684,63,8.0,227,21,1.659,0.091,0,0,0.000,0.000,0,
15.2.2021,20:2:18.320,8603,4637,64.9,4681,3462,57.4,10.7,1.025,1.027,1.027,1.070,3686.0,3686.0,3686.0,3885.2,99.6,3686.0,99.6,1186.0,1478.0,1181.6,1220.0,1266.4,28.5,39.8,32.1,30.9,39.8,32.8,100.0,37.0,37.0,37.0,39.0,37.0,36,36,33,32,64,64,67,68,37,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,36,0.000,0.000,0.000,0.000,0.000,0.000,23.021,14.800,2.169,25.0,31.4,38.9,31.3,32.3,2.1,1.6,1.0,1.7,53.9,45.7,54.4,54.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,19.0,52.0,38.0,1.744,5.080,3.360,3.360,12.192,0.824,1.120,3.424,2.960,1.008,0.528,1.008,1.488,1.864,705,918,915,No,30,No,No,32,No,No,821,2598,69.8,9.5,79.3,9.047,0.282,15528,5405,100.0,0.1,100.0,23.053,0.022,6174,25,57,1.000,12.112,12.144,0,29.347,18.907,8.768,9.930,11.695,9.942,961.9,1502.3,788.7,961.9,10.0,8.0,0.0,0.0,41.9,12.9,0.0,0.0,2.4,0.0,0.0,0,No,No,No,No,Yes,No,28.8,22.6,859,835,72,8.0,227,21,4.926,2.933,0,0,0.000,0.000,0,
15.2.2021,20:2:21.337,8806,4434,66.5,4865,3278,59.7,10.7,1.025,1.027,1.027,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,967.6,928.9,812.5,813.1,880.5,23.5,19.2,20.8,17.6,23.5,20.3,100.0,37.0,37.0,37.0,37.0,37.0,35,35,35,33,65,65,65,67,37,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,37,38,0.000,0.000,0.000,0.000,0.000,0.000,18.082,10.524,2.029,25.0,25.4,24.4,21.4,21.5,3.9,6.4,3.2,3.0,58.6,57.1,66.3,66.6,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,29.0,50.0,37.0,1.744,5.080,3.376,3.360,12.288,0.824,1.040,3.424,2.944,1.008,0.648,1.008,1.488,1.864,712,912,927,No,30,No,No,32,No,No,821,2598,36.8,1.7,38.5,1.979,0.056,15533,5406,100.0,20.3,100.0,11.769,0.040,6206,25,57,1.000,12.096,12.136,0,34.102,20.987,11.444,11.130,15.255,12.968,999.8,1752.8,822.7,999.8,14.0,9.0,0.0,1.0,43.0,20.8,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,32.2,26.2,880,856,74,8.0,227,21,0.107,0.123,0,0,0.000,0.000,0,60,
15.2.2021,20:2:24.122,9019,4221,68.1,5030,3113,61.7,10.7,1.025,1.027,1.027,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1789.8,1917.3,1905.0,1907.0,1879.8,49.4,51.0,52.1,51.0,52.1,50.9,100.0,37.0,37.0,37.0,37.0,37.0,36,37,35,32,64,63,65,68,37,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,38,37,0.000,0.000,0.000,0.000,0.000,0.000,28.489,20.069,2.530,25.0,48.0,51.3,51.0,51.0,2.8,2.4,1.7,1.3,36.2,30.1,30.4,33.7,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,19.0,47.0,39.0,1.744,5.120,3.360,3.360,12.192,0.824,0.968,3.424,2.960,1.008,1.024,1.008,1.488,1.864,705,917,916,No,30,No,No,32,No,No,821,2598,8.0,0.1,8.1,0.304,0.058,15534,5406,100.0,0.0,100.0,19.720,0.007,6261,25,57,1.000,12.096,12.136,0,31.798,19.934,10.194,10.492,13.592,11.555,999.8,1752.8,822.7,999.8,17.0,10.0,0.0,1.0,47.8,19.3,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,30.5,24.5,978,954,78,8.0,227,21,0.111,0.073,0,0,0.000,0.000,0,59,
15.2.2021,20:2:26.841,9112,4128,68.8,5061,3082,62.1,10.7,1.025,1.047,1.027,1.050,3686.0,3785.6,3686.0,3785.6,99.6,3686.0,99.6,1891.3,2106.6,1985.4,1820.8,1951.0,50.8,51.3,50.8,42.1,51.3,48.7,100.0,37.0,38.0,37.0,38.0,37.0,36,36,35,32,64,64,65,68,36,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,37,38,0.000,0.000,0.000,0.000,0.000,0.000,30.037,21.226,2.540,25.0,50.3,55.8,52.7,48.5,1.0,2.1,0.5,1.0,37.8,26.1,32.4,40.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,18.0,57.0,37.0,1.744,5.120,3.360,3.360,12.192,0.824,1.088,3.424,2.960,1.008,1.025,1.008,1.488,1.864,703,925,930,No,30,No,No,32,No,No,821,2598,28.1,0.8,28.9,3.872,0.078,15543,5406,34.3,0.0,34.3,1.072,0.000,6264,25,57,1.000,12.096,12.136,0,35.740,21.374,12.694,11.099,16.930,14.392,999.8,1752.8,822.7,999.8,23.0,14.0,0.0,1.0,50.9,18.9,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,32.8,27.5,1043,1019,78,8.0,227,21,5.733,2.697,0,0,0.000,0.000,0,60,46,46,
15.2.2021,20:2:29.269,9290,3950,70.1,5106,3037,62.7,10.7,1.025,1.027,1.056,1.080,3686.0,3686.0,3686.0,3785.6,99.6,3686.0,99.6,2135.6,2176.9,2069.7,2026.3,2102.1,56.6,62.0,54.2,50.0,62.0,55.7,100.0,37.0,37.0,37.0,38.0,37.0,40,38,40,35,60,62,60,65,40,40,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,41,38,0.000,0.000,0.000,0.000,0.000,0.000,30.902,22.214,2.563,25.0,57.0,58.0,55.2,54.1,1.7,1.7,0.9,0.6,27.4,19.8,26.9,27.7,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,19.0,37.0,40.0,1.744,5.120,3.360,3.360,12.192,0.824,1.104,3.424,2.960,1.008,0.696,1.016,1.488,1.872,707,917,925,No,30,No,No,32,No,No,821,2598,27.9,2.6,30.5,1.309,0.124,15547,5406,100.0,0.0,100.0,11.039,0.004,6290,25,57,1.000,12.096,12.136,0,31.326,19.741,9.915,10.394,13.216,11.235,1126.4,1752.8,923.9,1126.4,23.0,11.0,0.0,0.0,71.3,21.0,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,29.8,23.7,1460,1436,79,8.0,227,21,0.486,0.276,0,0,0.000,0.000,0,240,14,14,
15.2.2021,20:2:31.865,9639,3602,72.7,5177,2966,63.5,10.7,1.025,1.047,1.047,1.050,3686.0,3785.6,3785.6,3785.6,99.6,3686.0,99.6,1601.0,1619.2,1535.5,1488.6,1561.1,41.4,43.2,45.1,36.5,45.1,41.5,100.0,37.0,38.0,38.0,38.0,37.0,36,36,35,33,64,64,65,67,37,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,36,37,0.000,0.000,0.000,0.000,0.000,0.000,26.270,17.896,2.491,25.0,42.6,43.0,40.8,39.6,2.5,4.4,5.7,3.3,38.6,41.3,41.5,44.6,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,24.0,52.0,38.0,1.744,5.120,3.360,3.344,12.192,0.824,0.992,3.424,2.960,1.008,1.025,1.008,1.488,1.864,706,917,909,No,30,No,No,32,No,No,821,2598,14.7,10.7,25.5,1.121,0.221,15549,5407,6.6,0.0,6.6,9.612,0.000,6314,25,63,1.187,12.040,12.072,0,78.883,32.905,44.316,12.131,59.080,50.224,1342.0,1752.8,1101.1,1342.0,82.0,34.0,0.0,1.0,74.1,68.9,0.0,0.0,0.0,13.3,0.0,0,No,No,Yes,No,No,No,66.2,60.7,1517,1494,83,8.0,227,21,1.794,1.286,0,0,0.000,0.000,0,62,2,2,
