Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Framerate [FPS]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
15.2.2021,19:40:26.039,8642,5444,61.3,4574,3569,56.1,8.9,1.025,1.071,1.027,1.050,3686.0,3885.2,3686.0,3785.6,99.6,3686.0,99.6,981.5,986.2,834.0,996.7,949.6,24.0,24.6,20.9,31.4,31.4,25.2,100.0,37.0,39.0,37.0,38.0,37.0,39,39,37,33,61,61,63,67,39,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,39,39,0.000,0.000,0.000,0.000,0.000,0.000,19.835,11.678,2.020,25.0,25.8,26.0,22.0,26.3,5.2,6.9,5.5,3.3,51.1,48.5,61.7,58.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,22.0,86.0,39.0,1.744,5.120,3.360,3.360,12.192,0.824,1.016,3.424,2.944,1.008,0.808,1.008,1.488,1.864,715,928,917,No,31,No,No,33,No,No,821,2597,2.5,0.4,2.9,0.127,0.244,14639,5069,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.096,12.136,0,29.498,18.688,9.138,9.599,12.184,10.358,961.9,1502.3,788.7,961.9,16.0,11.0,0.0,0.0,32.5,18.6,0.0,0.0,7.2,0.0,0.0,0,No,No,No,No,Yes,No,28.8,22.7,665,640,50,8.0,59,223,18,0.813,2.321,0,0,0.000,0.000,0,
15.2.2021,19:40:28.562,8643,5443,61.3,4577,3566,56.2,8.9,1.025,1.027,1.071,1.070,3686.0,3686.0,3885.2,3885.2,99.6,3686.0,99.6,691.5,819.6,659.5,742.9,728.4,18.2,21.9,17.0,18.9,21.9,19.0,100.0,37.0,37.0,39.0,39.0,37.0,37,36,34,31,63,64,66,69,39,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,38,38,0.000,0.000,0.000,0.000,0.000,0.000,17.284,9.390,1.882,25.0,18.3,21.6,17.4,19.6,16.0,9.4,11.2,4.5,43.5,43.5,59.7,65.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,34.0,106.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,0.864,3.424,2.944,1.008,1.025,1.008,1.488,1.864,709,915,925,No,31,No,No,33,No,No,821,2597,0.5,0.3,0.8,0.058,0.781,14639,5071,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.144,0,30.196,19.088,9.436,9.895,12.581,10.695,961.9,1502.3,788.7,961.9,23.0,17.0,0.0,0.0,32.5,19.8,0.0,0.0,7.6,0.0,0.0,0,No,No,No,No,Yes,No,28.8,22.9,665,640,50,8.0,60,223,18,4.453,0.563,0,0,0.000,0.000,0,
15.2.2021,19:40:31.101,8655,5431,61.4,4578,3565,56.2,8.9,1.025,1.047,1.047,1.050,3686.0,3785.6,3785.6,3785.6,99.6,3686.0,99.6,980.7,1135.5,1043.4,1229.0,1097.2,23.3,27.6,28.2,32.5,32.5,27.9,100.0,37.0,38.0,38.0,38.0,37.0,38,41,41,34,62,59,59,66,41,41,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,40,39,0.000,0.000,0.000,0.000,0.000,0.000,21.658,13.428,2.109,25.0,25.8,29.8,27.4,32.2,6.4,7.9,3.7,2.0,54.9,49.0,58.6,54.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,18.0,64.0,40.0,1.744,5.120,3.360,3.360,12.192,0.824,1.136,3.424,2.960,1.016,1.025,1.008,1.488,1.872,710,921,931,No,31,No,No,33,No,No,821,2597,3.1,0.2,3.3,0.082,0.194,14640,5071,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.136,0,30.869,19.185,10.012,9.799,13.350,11.349,961.9,1502.3,788.7,961.9,19.0,14.0,0.0,0.0,32.5,18.3,0.0,0.0,7.1,0.0,0.0,0,No,No,No,No,Yes,No,30.7,23.7,665,640,50,8.0,60,223,18,8.358,4.225,0,0,0.000,0.000,0,
15.2.2021,19:40:33.637,8647,5439,61.3,4581,3562,56.2,8.9,1.025,1.051,1.071,1.070,3686.0,3785.6,3885.2,3885.2,99.6,3686.0,99.6,455.1,687.2,361.6,623.2,531.8,10.4,16.6,8.6,14.1,16.6,12.4,100.0,37.0,38.0,39.0,39.0,37.0,36,35,34,31,64,65,66,69,39,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,37,38,0.000,0.000,0.000,0.000,0.000,0.000,14.385,7.070,1.821,25.0,11.9,17.8,9.5,16.2,6.7,10.4,1.9,4.8,69.7,60.3,82.4,71.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,33.0,96.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,0.872,3.424,2.960,1.008,1.025,1.008,1.488,1.872,716,929,915,No,31,No,No,33,No,No,821,2597,2.1,0.2,2.3,0.234,0.207,14640,5072,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.144,0,30.486,19.185,9.630,9.929,12.836,10.912,961.9,1502.3,788.7,961.9,26.0,19.0,0.0,0.0,32.6,19.2,0.0,0.0,6.9,0.0,0.0,0,No,No,No,No,Yes,No,30.6,23.5,667,642,51,8.0,58,223,18,0.210,0.143,0,0,0.000,0.000,0,
15.2.2021,19:40:36.306,8648,5438,61.3,4580,3563,56.2,8.9,1.025,1.047,1.027,1.070,3686.0,3785.6,3686.0,3885.2,99.6,3785.6,99.6,408.8,603.7,385.6,549.6,486.9,7.3,10.4,8.5,9.8,10.4,9.0,100.0,37.0,38.0,37.0,39.0,38.0,36,36,35,33,64,64,65,67,39,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,36,39,0.000,0.000,0.000,0.000,0.000,0.000,13.554,6.439,1.783,25.0,10.6,15.7,10.1,14.3,3.7,4.9,0.7,2.4,76.3,71.2,83.1,76.7,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,32.0,85.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,0.880,3.424,2.944,1.008,1.025,1.008,1.488,1.872,716,921,917,No,31,No,No,33,No,No,821,2597,4.3,0.2,4.4,1.635,0.178,14644,5072,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.096,12.128,0,34.859,20.793,12.395,10.616,16.530,14.052,961.9,1502.3,788.7,961.9,19.0,13.0,0.0,0.0,32.6,18.4,0.0,0.0,6.8,0.0,0.0,0,No,No,No,No,Yes,No,29.4,26.8,667,642,49,8.0,60,223,18,0.079,0.115,0,0,0.000,0.000,0,55,55,
15.2.2021,19:40:38.714,8647,5439,61.3,4578,3564,56.2,8.9,1.025,1.071,1.071,1.070,3686.0,3885.2,3885.2,3885.2,99.6,3686.0,99.6,545.0,681.3,520.4,604.9,587.9,19.1,16.0,11.7,12.9,19.1,14.9,100.0,37.0,39.0,39.0,39.0,37.0,36,37,34,31,64,63,66,69,38,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,36,38,0.000,0.000,0.000,0.000,0.000,0.000,16.014,8.237,1.832,25.0,14.3,17.9,13.7,15.9,14.4,12.6,6.8,13.1,44.2,43.5,67.5,57.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,34.0,74.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,0.928,3.424,2.944,1.008,0.552,1.008,1.488,1.872,712,922,912,No,31,No,No,33,No,No,821,2597,0.6,0.2,0.8,0.004,0.127,14644,5072,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.144,0,32.113,19.657,10.784,10.015,14.378,12.223,961.9,1502.3,788.7,961.9,18.0,13.0,0.0,0.0,32.6,19.5,0.0,0.0,6.7,0.0,0.0,0,No,No,No,No,Yes,No,30.2,24.7,667,642,49,8.0,60,223,18,0.025,0.021,0,0,0.000,0.000,0,56,55,
15.2.2021,19:40:41.241,8649,5437,61.3,4578,3565,56.2,8.9,1.025,1.071,1.071,1.070,3686.0,3885.2,3885.2,3885.2,99.6,3785.6,99.6,527.6,586.2,463.6,590.1,541.9,11.7,16.6,10.4,14.1,16.6,13.2,100.0,37.0,39.0,39.0,39.0,38.0,36,36,34,34,64,64,66,66,40,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,36,39,0.000,0.000,0.000,0.000,0.000,0.000,14.491,7.198,1.826,25.0,13.7,15.2,12.1,15.3,7.4,8.6,2.2,4.1,66.2,64.7,79.1,72.6,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,30.0,90.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,0.880,3.424,2.944,1.008,1.025,1.008,1.488,1.872,709,915,925,No,31,No,No,33,No,No,821,2597,8.2,0.1,8.3,8.378,0.064,14664,5073,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.136,0,33.353,20.238,11.444,10.377,15.255,12.968,961.9,1502.3,788.7,961.9,19.0,14.0,0.0,0.0,32.6,18.5,0.0,0.0,7.0,0.0,0.0,0,No,No,No,No,Yes,No,29.8,25.7,668,642,50,8.0,60,223,18,0.220,0.180,0,0,0.000,0.000,0,19,19,
15.2.2021,19:40:43.783,8648,5438,61.3,4580,3563,56.2,8.9,1.025,1.027,1.027,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,340.0,532.9,436.3,562.5,467.9,4.9,8.5,10.4,8.5,10.4,8.1,100.0,37.0,37.0,37.0,37.0,37.0,37,36,34,33,63,64,66,67,39,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,37,39,0.000,0.000,0.000,0.000,0.000,0.000,13.191,6.207,1.775,25.0,8.9,13.8,11.3,14.6,6.4,8.3,1.1,3.0,75.4,69.7,81.8,75.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,31.0,64.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,0.848,3.424,2.944,1.008,1.025,1.008,1.488,1.864,713,920,929,No,31,No,No,33,No,No,821,2597,0.0,0.0,0.0,0.051,0.004,14664,5073,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.136,0,32.105,19.560,10.874,9.886,14.503,12.329,961.9,1502.3,788.7,961.9,19.0,14.0,0.0,0.0,32.6,19.3,0.0,0.0,7.2,0.0,0.0,0,No,No,No,No,Yes,No,28.1,24.7,668,642,50,8.0,60,223,18,0.197,0.179,0,0,0.000,0.000,0,19,19,
15.2.2021,19:40:46.366,8650,5436,61.4,4572,3571,56.1,8.9,1.025,1.027,1.071,1.070,3686.0,3686.0,3885.2,3885.2,99.6,3686.0,99.6,418.9,601.7,485.8,571.1,519.4,11.8,13.0,13.6,16.7,16.7,13.8,100.0,37.0,37.0,39.0,39.0,37.0,36,37,35,32,64,63,65,68,38,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,37,38,0.000,0.000,0.000,0.000,0.000,0.000,14.485,7.100,1.814,25.0,10.9,15.6,12.6,14.9,10.7,10.1,2.3,3.4,63.6,63.3,78.0,72.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,29.0,63.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,0.888,3.424,2.944,1.008,1.025,1.008,1.488,1.864,707,914,931,No,31,No,No,33,No,No,821,2597,6.9,3.8,10.7,6.621,0.149,14681,5073,0.0,0.0,0.0,0.000,0.000,5986,24,58,1.000,12.096,12.136,0,35.743,20.987,13.083,10.586,17.439,14.825,961.9,1502.3,788.7,961.9,23.0,16.0,0.0,0.0,32.6,18.4,0.0,0.0,6.3,0.0,0.0,0,No,No,No,No,Yes,No,31.7,27.5,668,643,50,8.0,56,223,18,1.557,0.042,0,0,0.000,0.000,0,20,19,
15.2.2021,19:40:48.899,8649,5437,61.4,4581,3562,56.2,8.9,1.070,1.071,1.071,1.070,3885.2,3885.2,3885.2,3885.2,99.6,3885.2,99.6,403.3,597.6,417.1,502.9,480.2,12.0,13.8,12.0,12.6,13.8,12.6,100.0,39.0,39.0,39.0,39.0,39.0,36,35,34,32,64,65,66,68,38,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,36,39,0.000,0.000,0.000,0.000,0.000,0.000,13.631,6.470,1.786,25.0,10.5,15.5,10.9,13.1,9.5,5.1,0.9,1.6,69.3,70.0,82.2,79.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,33.0,76.0,37.0,1.744,5.120,3.360,3.360,12.192,0.824,0.848,3.424,2.944,1.008,1.070,1.008,1.488,1.864,710,913,927,No,31,No,No,33,No,No,821,2597,0.0,0.0,0.0,0.051,0.011,14681,5073,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.144,0,29.517,18.701,9.144,9.605,12.192,10.364,961.9,1502.3,788.7,961.9,16.0,12.0,0.0,0.0,32.6,19.2,0.0,0.0,7.3,0.0,0.0,0,No,No,No,No,Yes,No,30.5,22.7,668,643,50,8.0,60,223,18,0.325,0.186,0,0,0.000,0.000,0,20,19,
15.2.2021,19:40:51.431,8649,5437,61.3,4579,3564,56.2,8.9,1.050,1.027,1.071,1.070,3785.6,3686.0,3885.2,3885.2,99.6,3785.6,99.6,313.8,585.6,413.8,591.1,476.1,6.7,17.2,7.4,10.4,17.2,10.4,100.0,38.0,37.0,39.0,39.0,38.0,37,36,35,33,63,64,65,67,37,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,37,38,0.000,0.000,0.000,0.000,0.000,0.000,13.577,6.402,1.777,25.0,8.2,15.2,10.8,15.3,7.5,5.0,1.0,2.1,74.6,70.8,81.4,76.3,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,28.0,81.0,37.0,1.744,5.120,3.360,3.360,12.192,0.824,0.920,3.424,2.944,1.008,1.050,1.008,1.488,1.864,708,920,931,No,31,No,No,33,No,No,821,2597,0.0,0.0,0.0,0.000,0.004,14681,5073,0.0,0.0,0.0,0.000,0.000,5986,24,58,1.000,12.096,12.136,0,33.342,19.837,11.833,9.851,15.777,13.412,961.9,1502.3,788.7,961.9,19.0,14.0,0.0,0.0,32.6,19.2,0.0,0.0,7.4,0.0,0.0,0,No,No,No,No,Yes,No,28.5,25.6,668,643,50,8.0,60,223,18,0.082,0.041,0,0,0.000,0.000,0,21,19,
15.2.2021,19:40:53.967,8648,5438,61.3,4576,3567,56.1,8.9,1.025,1.051,1.027,1.070,3686.0,3785.6,3686.0,3885.2,99.6,3686.0,99.6,376.9,577.6,468.4,525.7,487.1,8.6,13.5,11.7,9.8,13.5,10.9,100.0,37.0,38.0,37.0,39.0,37.0,36,36,35,32,64,64,65,68,38,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,36,38,0.000,0.000,0.000,0.000,0.000,0.000,13.512,6.404,1.782,25.0,9.8,15.0,12.2,13.6,3.3,4.6,1.6,0.8,78.6,73.7,80.2,79.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,32.0,104.0,37.0,1.744,5.120,3.360,3.360,12.192,0.824,0.848,3.424,2.944,1.008,1.025,1.008,1.488,1.872,714,929,917,No,31,No,No,33,No,No,821,2597,0.0,0.0,0.0,0.051,0.030,14681,5073,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.136,0,32.008,19.754,11.153,9.990,14.867,12.638,961.9,1502.3,788.7,961.9,16.0,12.0,0.0,0.0,32.6,19.1,0.0,0.0,7.2,0.0,0.0,0,No,No,No,No,Yes,No,29.8,24.6,668,643,50,8.0,60,223,18,0.023,0.016,0,0,0.000,0.000,0,21,19,
15.2.2021,19:40:56.505,8646,5440,61.3,4577,3566,56.2,8.9,1.025,1.071,1.071,1.070,3686.0,3885.2,3885.2,3885.2,99.6,3785.6,99.6,383.5,609.3,437.0,554.9,496.2,7.9,12.2,12.2,14.1,14.1,11.6,100.0,37.0,39.0,39.0,39.0,38.0,36,36,36,32,64,64,64,68,38,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,38,38,0.000,0.000,0.000,0.000,0.000,0.000,13.636,6.523,1.784,25.0,10.0,15.8,11.4,14.4,6.4,6.9,1.3,2.1,74.6,69.0,80.8,76.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,34.0,103.0,37.0,1.744,5.120,3.360,3.360,12.192,0.824,0.872,3.424,2.944,1.008,1.025,1.008,1.488,1.864,717,915,926,No,31,No,No,33,No,No,821,2597,0.0,0.2,0.2,0.051,0.433,14681,5074,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.136,0,34.228,20.432,12.124,10.343,16.165,13.742,961.9,1502.3,788.7,961.9,19.0,14.0,0.0,0.0,32.6,18.8,0.0,0.0,6.8,0.0,0.0,0,No,No,No,No,Yes,No,31.7,26.3,668,643,50,8.0,60,223,18,0.000,0.000,0,0,0.000,0.000,0,22,19,
15.2.2021,19:40:59.054,8667,5419,61.5,4600,3543,56.4,8.9,1.025,1.047,1.047,1.070,3686.0,3785.6,3785.6,3885.2,99.6,3686.0,99.6,367.8,961.1,467.0,475.7,567.9,6.1,20.9,10.4,9.2,20.9,11.6,100.0,37.0,38.0,38.0,39.0,37.0,37,42,35,33,63,58,65,67,41,42,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,42,38,0.000,0.000,0.000,0.000,0.000,0.000,15.048,7.604,1.843,25.0,9.6,24.8,12.1,12.3,5.3,6.8,1.2,4.0,75.5,60.8,79.6,76.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,27.0,101.0,38.0,1.744,5.120,3.360,3.360,12.192,0.824,0.992,3.424,2.944,1.008,1.025,1.008,1.488,1.872,712,927,910,No,31,No,No,33,No,No,821,2597,27.7,3.2,30.9,5.207,0.330,14694,5075,0.0,0.0,0.0,0.000,0.000,5986,24,57,1.000,12.104,12.136,0,29.997,18.991,9.333,9.833,12.440,10.575,961.9,1502.3,788.7,961.9,16.0,12.0,0.0,0.0,32.7,16.9,0.0,0.0,4.8,0.0,0.0,0,No,No,No,No,Yes,No,28.0,23.1,669,644,51,8.0,19,223,18,0.023,0.045,0,0,0.000,0.000,0,15,5,
