Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Framerate [FPS]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","Framerate 1% Low [FPS]","Framerate 0.1% Low [FPS]",
15.2.2021,19:50:24.700,8605,5481,61.0,4290,3853,52.6,10.0,0.736,0.738,0.737,0.740,996.2,996.2,996.2,996.2,99.6,996.2,99.6,374.7,379.1,332.3,619.6,426.4,39.2,39.8,36.3,73.2,73.2,47.1,100.0,10.0,10.0,10.0,10.0,10.0,33,33,32,29,67,67,68,71,35,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000,7.696,1.770,1.567,25.0,46.4,46.9,41.3,76.9,0.0,0.0,0.0,0.0,48.7,49.0,54.9,19.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,71.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.736,1.008,1.488,1.872,710,927,925,No,30,No,No,32,No,No,821,2597,0.6,0.2,0.8,0.025,0.129,15175,5218,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.104,12.136,0,33.159,20.044,11.444,10.183,15.255,12.968,961.9,1502.3,788.7,961.9,17.0,14.0,0.0,0.0,31.5,14.9,0.0,0.0,3.1,0.0,0.0,0,No,No,No,No,Yes,No,28.1,25.5,644,619,44,8.0,5,225,19,3.069,2.015,0,0,0.000,0.000,0,1,1,
15.2.2021,19:50:27.305,8611,5475,61.1,4300,3843,52.8,10.0,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,559.8,481.2,507.9,887.5,609.1,46.0,33.3,44.2,77.5,77.5,50.3,100.0,8.0,8.0,8.0,8.0,8.0,33,34,32,29,67,66,68,71,36,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,9.470,2.839,2.177,25.0,50.2,43.4,45.8,78.8,0.0,0.0,0.0,0.0,45.5,53.0,51.5,19.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,41.0,82.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.752,3.424,2.944,1.008,0.716,1.008,1.488,1.872,714,920,910,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.011,15175,5218,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.104,12.144,0,33.461,20.238,11.549,10.341,15.399,13.091,961.9,1502.3,788.7,961.9,20.0,16.0,0.0,0.0,31.5,14.3,0.0,0.0,2.9,0.0,0.0,0,No,No,No,No,Yes,No,31.0,25.7,644,619,44,8.0,5,225,19,0.050,0.041,0,0,0.000,0.000,0,1,1,
15.2.2021,19:50:30.151,8611,5475,61.1,4296,3846,52.7,10.0,0.736,0.738,0.737,0.735,996.2,996.2,996.2,996.2,99.6,996.2,99.6,505.0,416.7,383.8,497.4,450.7,59.8,51.4,46.1,59.2,59.8,54.1,100.0,10.0,10.0,10.0,10.0,10.0,32,33,32,30,68,67,68,70,36,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,7.814,1.864,1.562,25.0,63.0,51.7,47.9,61.5,0.0,0.0,0.1,0.0,30.8,43.7,48.0,35.6,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,64.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.720,3.424,2.960,1.008,0.736,1.008,1.488,1.864,712,920,928,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.003,15175,5218,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.112,12.144,0,29.920,19.004,9.242,9.870,12.327,10.479,961.9,1502.3,788.7,961.9,12.0,9.0,0.0,0.0,31.5,14.2,0.0,0.0,3.1,0.0,0.0,0,No,No,No,No,Yes,No,28.9,23.0,644,619,44,8.0,0,225,19,0.052,0.020,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:32.531,8633,5453,61.2,4325,3818,53.1,10.0,0.755,0.757,0.757,0.755,1195.4,1195.4,1195.4,1195.4,99.6,1195.4,99.6,581.0,784.8,641.2,678.1,671.3,61.4,76.0,59.6,65.4,76.0,65.6,100.0,12.0,12.0,12.0,12.0,12.0,33,33,31,30,67,67,69,70,36,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000,9.681,3.097,2.052,25.0,58.6,77.4,64.6,68.3,0.5,0.1,0.3,0.0,34.1,15.9,29.6,27.4,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,40.0,79.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.752,3.424,2.944,1.008,0.755,1.008,1.488,1.872,713,918,912,No,30,No,No,32,No,No,821,2597,0.6,0.1,0.7,0.003,0.047,15175,5219,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.104,12.144,0,33.558,20.335,11.549,10.438,15.399,13.091,961.9,1502.3,788.7,961.9,19.0,15.0,0.0,0.0,31.5,15.1,0.0,0.0,3.2,0.0,0.0,0,No,No,No,No,Yes,No,32.6,25.8,644,619,44,8.0,2,225,19,0.023,2.148,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:35.151,8619,5467,61.1,4308,3835,52.9,10.0,0.721,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,471.8,662.0,487.9,605.8,556.9,45.7,54.8,47.5,51.8,54.8,50.0,100.0,8.0,8.0,8.0,8.0,8.0,32,31,31,28,68,69,69,72,35,32,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,32,36,0.000,0.000,0.000,0.000,0.000,0.000,8.969,2.582,1.903,25.0,46.5,64.0,47.3,59.8,0.0,0.0,0.0,0.0,47.3,30.3,48.7,37.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,66.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.721,1.008,1.488,1.872,716,927,925,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.001,15175,5219,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.112,12.144,0,30.790,19.391,9.727,10.096,12.970,11.026,961.9,1502.3,788.7,961.9,18.0,13.0,0.0,0.0,31.5,15.3,0.0,0.0,4.5,0.0,0.0,0,No,No,No,No,Yes,No,29.4,23.7,644,619,44,8.0,30,225,19,0.112,0.626,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:37.765,8621,5465,61.1,4313,3830,52.9,10.0,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,338.4,378.7,316.0,449.2,370.6,35.9,35.3,34.7,49.7,49.7,38.9,100.0,8.0,8.0,8.0,8.0,8.0,33,32,30,28,67,68,70,72,35,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,33,35,0.000,0.000,0.000,0.000,0.000,0.000,7.526,1.590,1.641,25.0,42.3,47.3,39.5,56.2,0.0,0.0,0.0,0.0,50.5,43.8,54.5,38.3,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,86.0,35.0,1.744,5.120,3.376,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,714,918,929,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.021,15175,5219,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.104,12.144,0,32.682,19.754,11.257,9.955,15.009,12.759,961.9,1502.3,788.7,961.9,23.0,16.0,0.0,0.0,31.5,18.5,0.0,0.0,7.5,0.0,0.0,0,No,No,No,No,Yes,No,29.5,25.1,644,619,44,8.0,60,225,19,0.000,0.530,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:40.389,8620,5466,61.1,4310,3833,52.9,10.0,0.716,0.723,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,351.6,336.3,297.3,434.8,355.0,35.9,31.1,25.1,52.0,52.0,36.0,100.0,8.0,8.0,8.0,8.0,8.0,33,32,31,29,67,68,69,71,35,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,33,35,0.000,0.000,0.000,0.000,0.000,0.000,7.472,1.540,1.652,25.0,44.0,42.0,37.2,54.3,0.0,0.0,0.0,0.0,48.0,48.6,56.0,39.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,82.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.960,1.008,0.716,1.008,1.488,1.872,713,914,915,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.003,15175,5219,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.104,12.136,0,35.660,20.904,13.083,10.498,17.439,14.825,961.9,1502.3,788.7,961.9,22.0,16.0,0.0,0.0,31.5,18.8,0.0,0.0,7.2,0.0,0.0,0,No,No,No,No,Yes,No,29.7,27.4,644,619,44,8.0,60,225,19,0.084,0.605,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:43.047,8634,5452,61.2,4315,3828,52.9,10.0,0.716,0.723,0.722,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,401.2,411.2,379.9,466.1,414.6,44.9,43.7,42.5,53.8,53.8,46.2,100.0,8.0,8.0,8.0,8.0,8.0,34,33,30,29,66,67,70,71,37,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,7.752,1.761,1.690,25.0,50.1,51.4,47.5,58.3,0.0,0.0,0.0,0.1,42.1,40.4,45.9,36.7,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,71.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.504,1.008,1.488,1.872,706,919,916,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.000,15175,5219,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.104,12.144,0,31.919,19.657,10.590,10.078,14.123,12.006,961.9,1502.3,788.7,961.9,15.0,11.0,0.0,0.0,31.6,19.2,0.0,0.0,7.9,0.0,0.0,0,No,No,No,No,Yes,No,30.2,24.6,648,623,60,8.0,60,225,19,0.152,0.128,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:45.637,8642,5444,61.3,4322,3821,53.0,10.0,0.716,0.723,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,449.8,487.7,430.9,505.9,468.6,50.0,51.1,43.5,58.8,58.8,50.8,100.0,8.0,8.0,8.0,8.0,8.0,33,33,30,29,67,67,70,71,35,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,8.134,2.024,1.755,25.0,56.2,61.0,53.9,63.2,0.1,0.0,0.0,0.1,34.3,29.0,38.1,29.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,64.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,710,913,931,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.099,15175,5219,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.112,12.144,0,32.029,19.767,10.590,10.184,14.123,12.006,961.9,1502.3,788.7,961.9,23.0,17.0,0.0,0.0,31.6,19.4,0.0,0.0,7.7,0.0,0.0,0,No,No,No,No,Yes,No,32.0,24.6,648,623,56,8.0,52,225,19,1.736,0.220,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:48.264,8641,5445,61.3,4332,3811,53.1,10.0,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,343.6,363.8,315.1,406.9,357.3,36.5,36.5,39.5,45.5,45.5,39.5,100.0,8.0,8.0,8.0,8.0,8.0,33,32,30,29,67,68,70,71,36,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,33,35,0.000,0.000,0.000,0.000,0.000,0.000,7.416,1.538,1.642,25.0,43.0,45.5,39.4,50.9,0.4,0.0,0.0,0.0,48.3,45.8,54.2,42.7,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,42.0,76.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.960,1.008,0.716,1.008,1.488,1.872,712,921,917,No,30,No,No,32,No,No,821,2597,0.0,4.2,4.2,0.000,0.302,15175,5220,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.112,12.144,0,30.114,19.004,9.436,9.806,12.581,10.695,961.9,1502.3,788.7,961.9,19.0,14.0,0.0,0.0,31.6,18.4,0.0,0.0,7.8,0.0,0.0,0,No,No,No,No,Yes,No,30.1,23.2,648,623,56,8.0,60,225,19,0.143,0.036,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:50.825,8641,5445,61.3,4329,3814,53.1,10.0,0.716,0.723,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,372.1,431.0,352.7,421.9,394.4,33.9,42.4,31.5,47.2,47.2,38.8,100.0,8.0,8.0,8.0,8.0,8.0,32,32,31,28,68,68,69,72,36,32,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,7.718,1.760,1.656,25.0,46.5,53.9,44.1,52.7,1.2,0.2,1.0,0.1,41.2,35.0,45.9,39.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,42.0,72.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,712,920,915,No,30,No,No,32,No,No,821,2597,0.6,0.1,0.6,0.112,0.083,15175,5220,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.104,12.144,0,32.682,19.851,11.160,10.086,14.876,12.646,961.9,1502.3,788.7,961.9,21.0,16.0,0.0,0.0,31.6,19.1,0.0,0.0,7.8,0.0,0.0,0,No,No,No,No,Yes,No,28.9,25.1,648,623,56,8.0,42,225,19,0.045,0.060,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:53.458,8638,5448,61.3,4328,3815,53.1,10.0,0.716,0.723,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,427.1,458.2,422.8,462.0,442.5,41.9,52.6,53.2,47.3,53.2,48.8,100.0,8.0,8.0,8.0,8.0,8.0,33,32,30,28,67,68,70,72,36,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,33,35,0.000,0.000,0.000,0.000,0.000,0.000,8.192,2.020,1.746,25.0,51.7,55.5,51.5,56.2,0.2,0.7,0.1,0.2,37.3,32.7,39.5,36.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,66.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.720,3.424,2.944,1.008,0.716,1.008,1.488,1.872,711,925,909,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.028,15175,5220,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.104,12.144,0,32.016,19.754,10.590,10.175,14.123,12.006,961.9,1502.3,788.7,961.9,19.0,14.0,0.0,0.0,31.7,18.6,0.0,0.0,7.2,0.0,0.0,0,No,No,No,No,Yes,No,30.8,24.6,649,624,56,8.0,60,225,19,0.085,0.056,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:56.112,8639,5447,61.3,4327,3816,53.1,10.0,0.716,0.723,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,401.2,429.3,393.1,441.2,416.2,49.1,47.9,52.0,55.0,55.0,51.0,100.0,8.0,8.0,8.0,8.0,8.0,34,32,30,29,66,68,70,71,36,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,7.971,1.884,1.676,25.0,50.1,53.7,49.1,55.1,0.6,0.0,0.1,0.0,38.3,34.7,40.7,36.5,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,75.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,709,919,925,No,30,No,No,32,No,No,821,2597,0.5,0.1,0.5,0.006,0.169,15175,5220,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.112,12.144,0,29.153,18.616,8.865,9.611,11.816,10.045,961.9,1502.3,788.7,961.9,18.0,13.0,0.0,0.0,31.7,19.0,0.0,0.0,7.3,0.0,0.0,0,No,No,No,No,Yes,No,30.1,24.4,650,625,56,8.0,58,225,19,0.270,0.119,0,0,0.000,0.000,0,0,0,
15.2.2021,19:50:58.740,8638,5448,61.3,4329,3814,53.1,10.0,0.716,0.723,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,410.8,432.5,392.9,454.3,422.6,45.2,47.0,32.7,47.0,47.0,43.0,100.0,8.0,8.0,8.0,8.0,8.0,32,33,31,28,68,67,69,72,35,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,7.918,1.857,1.680,25.0,51.3,54.1,49.1,56.8,0.1,0.0,0.0,0.1,38.8,35.7,42.9,36.4,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,68.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.960,1.008,0.716,1.008,1.488,1.872,713,927,915,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.000,15175,5220,0.0,0.0,0.0,0.000,0.000,5986,24,56,1.000,12.104,12.136,0,35.754,21.291,13.362,10.790,17.816,15.144,961.9,1502.3,788.7,961.9,23.0,17.0,0.0,0.0,31.7,19.3,0.0,0.0,7.8,0.0,0.0,0,No,No,No,No,Yes,No,32.3,27.5,650,625,56,8.0,60,225,19,0.022,0.000,0,0,0.000,0.000,0,0,0,
15.2.2021,19:51:1.339,8651,5435,61.4,4336,3807,53.2,10.0,0.736,0.738,0.737,0.740,996.2,996.2,996.2,996.2,99.6,996.2,99.6,533.7,534.9,485.1,594.1,537.0,57.3,57.3,55.6,66.2,66.2,59.1,100.0,10.0,10.0,10.0,10.0,10.0,33,33,31,29,67,67,69,71,35,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,8.673,2.328,1.974,25.0,60.5,60.7,55.0,67.1,0.0,0.1,0.0,0.2,32.1,31.7,38.7,26.1,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,41.0,53.0,35.0,1.744,5.120,3.360,3.360,12.192,0.824,0.728,3.424,2.944,1.008,0.512,1.008,1.488,1.872,709,918,931,No,30,No,No,32,No,No,821,2597,0.0,0.0,0.0,0.000,0.087,15175,5221,0.0,0.0,0.0,0.000,0.000,5986,24,55,1.000,12.112,12.144,0,29.250,18.616,8.962,9.576,11.950,10.159,961.9,1502.3,788.7,961.9,19.0,14.0,0.0,0.0,31.7,19.3,0.0,0.0,6.9,0.0,0.0,0,No,No,No,No,Yes,No,29.1,22.5,650,625,53,8.0,60,225,19,0.022,0.033,0,0,0.000,0.000,0,0,0,
