Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
15.2.2021,19:25:24.196,7626,5507,58.0,4111,4032,50.4,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,455.4,458.8,460.0,470.1,461.1,45.1,42.1,46.3,54.2,54.2,46.9,100.0,8.0,8.0,8.0,8.0,8.0,33,33,31,29,67,67,69,71,37,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,33,37,0.000,0.000,0.000,0.000,0.000,0.000,8.325,2.073,1.673,25.0,56.1,56.4,56.6,57.9,0.4,0.9,0.7,0.7,34.0,31.9,34.3,34.4,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,45.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.960,1.008,0.716,1.008,1.488,1.872,717,929,932,No,31,No,No,33,No,No,821,2595,2.4,0.2,2.6,0.052,0.129,12285,4524,0.0,0.0,0.0,0.000,0.000,3480,22,57,1.000,12.104,12.144,0,31.252,19.282,10.298,9.800,13.735,11.676,961.9,1502.3,788.7,961.9,12.0,9.0,0.0,0.0,25.9,14.5,0.0,0.0,5.0,0.0,0.0,0,No,No,No,No,Yes,No,27.5,24.0,529,503,32,8.0,218,15,2.917,1.515,0,0,0.000,0.000,0,
15.2.2021,19:25:27.547,7741,5392,58.9,4218,3925,51.7,8.9,0.776,0.777,0.776,0.720,1394.7,1394.7,1394.7,797.0,99.6,1394.7,99.6,811.0,916.6,838.5,861.1,856.8,71.0,78.9,71.0,74.6,78.9,73.9,100.0,14.0,14.0,14.0,8.0,14.0,33,33,33,31,67,67,67,69,37,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,34,38,0.000,0.000,0.000,0.000,0.000,0.000,11.254,4.182,2.208,25.0,70.7,78.9,72.6,74.7,1.2,0.7,0.7,1.1,18.7,12.4,18.3,15.4,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,39.0,67.0,37.0,1.744,5.120,3.360,3.360,12.192,0.824,0.768,3.424,2.944,1.008,0.680,1.008,1.488,1.872,710,915,915,No,31,No,No,33,No,No,821,2595,100.0,44.0,100.0,33.761,0.552,12396,4525,0.0,0.0,0.0,0.000,0.000,3480,22,57,1.000,12.112,12.144,0,30.308,19.004,9.630,9.743,12.836,10.912,961.9,1502.3,788.7,961.9,15.0,11.0,0.0,0.0,25.8,15.3,0.0,0.0,5.3,0.0,0.0,0,No,No,No,No,Yes,No,29.6,23.3,529,503,32,8.0,218,15,3.570,1.828,0,0,0.000,0.000,0,
15.2.2021,19:25:30.472,7669,5463,58.3,4146,3997,50.9,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,659.6,707.4,651.2,680.0,674.5,67.7,68.1,60.9,62.7,68.1,64.9,100.0,8.0,8.0,8.0,8.0,8.0,34,33,31,30,66,67,69,70,36,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000,9.896,3.168,2.073,25.0,66.3,71.4,65.4,68.4,1.1,0.8,0.8,0.5,23.3,18.3,25.3,23.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,40.0,51.0,36.0,1.744,5.120,3.376,3.360,12.192,0.824,0.752,3.424,2.944,1.008,0.716,1.008,1.488,1.872,709,922,912,No,31,No,No,33,No,No,821,2595,100.0,24.8,100.0,2.403,0.273,12402,4526,3.7,0.0,3.7,0.646,0.007,3482,22,57,1.000,12.104,12.136,0,33.159,19.947,11.541,10.053,15.388,13.082,961.9,1502.3,788.7,961.9,20.0,15.0,0.0,0.0,25.8,15.3,0.0,0.0,5.7,0.0,0.0,0,No,No,No,No,Yes,No,30.1,25.5,528,501,32,8.0,218,15,0.849,0.568,0,0,0.000,0.000,0,
15.2.2021,19:25:32.903,7594,5538,57.8,4071,4072,49.9,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,536.4,596.0,533.2,545.2,552.7,57.7,69.1,55.4,58.8,69.1,60.3,100.0,8.0,8.0,8.0,8.0,8.0,34,32,31,30,66,68,69,70,38,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,33,37,0.000,0.000,0.000,0.000,0.000,0.000,9.078,2.542,1.829,25.0,62.8,69.6,62.6,63.5,2.9,1.2,2.4,2.2,21.6,18.7,23.4,23.6,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,44.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.632,1.008,1.488,1.872,718,922,931,No,31,No,No,33,No,No,821,2595,49.7,0.7,50.4,7.676,0.307,12421,4527,100.0,0.0,100.0,24.470,0.000,3544,22,57,1.000,12.104,12.144,0,32.016,19.560,10.784,9.918,14.378,12.223,961.9,1502.3,788.7,961.9,15.0,11.0,0.0,0.0,25.7,14.5,0.0,0.0,3.8,0.0,0.0,0,No,No,No,No,Yes,No,28.8,24.6,527,500,32,8.0,218,15,0.101,0.107,0,0,0.000,0.000,0,
15.2.2021,19:25:35.498,7668,5465,58.3,4150,3993,50.9,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,549.5,481.8,439.2,532.8,500.8,64.8,56.5,49.4,63.0,64.8,58.4,100.0,8.0,8.0,8.0,8.0,8.0,34,33,32,30,66,67,68,70,37,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,34,37,0.000,0.000,0.000,0.000,0.000,0.000,8.378,2.145,1.758,25.0,66.4,58.7,53.1,64.4,0.1,0.0,0.0,0.1,25.9,35.4,41.6,30.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,56.0,36.0,1.744,5.120,3.376,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,711,916,918,No,31,No,No,33,No,No,821,2595,0.0,0.3,0.3,0.000,0.232,12421,4528,0.0,0.0,0.0,0.000,0.007,3544,22,57,1.000,12.104,12.144,0,32.404,19.657,11.075,9.918,14.767,12.553,961.9,1502.3,788.7,961.9,20.0,15.0,0.0,0.0,26.0,15.3,0.0,0.0,4.4,0.0,0.0,0,No,No,No,No,Yes,No,30.8,24.9,533,506,32,8.0,218,15,0.078,0.083,0,0,0.000,0.000,0,
15.2.2021,19:25:38.106,7707,5426,58.6,4180,3963,51.3,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,406.7,487.3,369.9,617.1,470.3,38.7,50.3,36.3,58.7,58.7,46.0,100.0,8.0,8.0,8.0,8.0,8.0,33,33,31,29,67,67,69,71,37,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,34,37,0.000,0.000,0.000,0.000,0.000,0.000,8.387,2.089,2.020,25.0,42.9,52.6,39.7,64.1,0.8,0.0,0.4,0.2,50.7,42.0,55.6,31.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,96.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,713,914,916,No,31,No,No,33,No,No,821,2595,1.1,0.5,1.6,0.012,0.063,12422,4528,0.0,5.4,5.4,0.000,0.015,3544,22,57,1.000,12.104,12.144,0,32.210,19.560,10.978,9.856,14.634,12.440,961.9,1502.3,788.7,961.9,16.0,12.0,0.0,0.0,25.6,14.0,0.0,0.0,2.7,0.0,0.0,0,No,No,No,No,Yes,No,29.1,24.8,525,498,32,8.0,218,15,0.103,0.081,0,0,0.000,0.000,0,
15.2.2021,19:25:40.725,7863,5270,59.8,4330,3813,53.1,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,380.9,615.9,379.0,448.4,456.0,43.1,70.4,43.7,51.4,70.4,52.1,100.0,8.0,8.0,8.0,8.0,8.0,33,33,32,30,67,67,68,70,37,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,8.426,2.038,2.027,25.0,44.8,71.7,44.9,52.2,0.0,0.0,0.0,0.0,51.1,23.6,51.8,45.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,62.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.864,710,927,926,No,31,No,No,33,No,No,821,2595,0.0,0.2,0.2,0.006,0.201,12422,4528,0.0,0.0,0.0,0.000,0.014,3544,22,57,1.000,12.104,12.144,0,32.110,20.238,10.201,10.790,13.601,11.562,961.9,1752.8,788.7,961.9,18.0,12.0,0.0,0.0,25.6,18.7,0.0,0.0,5.0,0.0,0.0,0,No,No,No,No,Yes,No,30.2,23.4,525,498,32,8.0,218,15,0.253,0.251,0,0,0.000,0.000,0,
15.2.2021,19:25:43.327,7915,5218,60.2,4385,3758,53.8,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,324.7,523.9,320.1,377.9,386.6,36.7,63.2,36.1,42.7,63.2,44.7,100.0,8.0,8.0,8.0,8.0,8.0,32,34,30,30,68,66,70,70,37,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,7.732,1.676,1.627,25.0,40.6,65.5,40.0,47.2,0.0,0.0,0.0,0.2,54.7,28.8,56.4,49.5,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,89.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,711,915,917,No,31,No,No,33,No,No,821,2595,0.0,0.3,0.3,0.000,0.132,12422,4528,0.0,0.0,0.0,0.000,0.001,3544,22,57,1.000,12.104,12.144,0,33.276,20.625,10.978,10.920,14.634,12.440,961.9,1752.8,788.7,961.9,18.0,12.0,0.0,0.0,25.6,13.6,0.0,0.0,2.3,0.0,0.0,0,No,No,No,No,Yes,No,30.8,26.8,525,498,32,8.0,218,15,0.071,0.036,0,0,0.000,0.000,0,
15.2.2021,19:25:45.929,7922,5211,60.3,4388,3754,53.8,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,324.2,526.2,276.8,370.9,374.5,39.5,64.0,38.3,45.5,64.0,46.8,100.0,8.0,8.0,8.0,8.0,8.0,32,32,31,29,68,68,69,71,37,32,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,33,36,0.000,0.000,0.000,0.000,0.000,0.000,7.665,1.646,1.518,25.0,40.5,65.8,34.6,46.4,0.0,0.0,0.0,0.0,55.0,28.8,61.6,50.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,51.0,36.0,1.744,5.120,3.376,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,716,921,932,No,31,No,No,33,No,No,821,2595,0.0,0.2,0.2,0.000,0.168,12422,4529,0.0,0.0,0.0,0.000,0.001,3544,22,57,1.000,12.112,12.144,0,30.123,19.488,8.962,10.447,11.950,10.159,961.9,1752.8,788.7,961.9,11.0,8.0,0.0,0.0,25.6,13.9,0.0,0.0,2.3,0.0,0.0,0,No,No,No,No,Yes,No,29.1,26.2,525,498,32,8.0,218,15,1.543,0.064,0,0,0.000,0.000,0,
15.2.2021,19:25:48.538,7938,5195,60.4,4404,3739,54.0,8.9,0.716,0.718,0.717,0.720,797.0,797.0,797.0,797.0,99.6,797.0,99.6,274.6,494.5,294.8,350.0,353.5,28.9,58.4,34.9,43.9,58.4,41.5,100.0,8.0,8.0,8.0,8.0,8.0,32,33,31,29,68,67,69,71,37,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,32,37,0.000,0.000,0.000,0.000,0.000,0.000,7.605,1.564,1.599,25.0,34.3,61.8,36.8,43.8,0.0,0.0,0.0,0.0,61.1,32.3,59.6,53.3,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,42.0,81.0,36.0,1.744,5.120,3.360,3.360,12.192,0.824,0.712,3.424,2.944,1.008,0.716,1.008,1.488,1.872,712,915,917,No,31,No,No,33,No,No,821,2595,0.5,0.1,0.6,0.025,0.015,12422,4529,0.0,0.0,0.0,0.000,0.000,3544,22,57,1.000,12.104,12.136,0,34.894,21.194,12.027,11.139,16.032,13.629,961.9,1752.8,788.7,961.9,18.0,12.0,0.0,0.0,25.6,13.9,0.0,0.0,2.4,0.0,0.0,0,No,No,No,No,Yes,No,31.5,24.9,525,498,32,8.0,218,15,0.120,0.020,0,0,0.000,0.000,0,
